NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190001004763;2019;1503077;Garrafão do Norte;15;PA;20;F;1;3;1;1503077;Garrafão do Norte;15;PA;1;3;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502301;Capitão Poço;15;PA;1;1;1;1;503;507;511;515;373.8;453.3;509.7;545.2;DEABAEEDDDDEDADDBCEAEABDDCCEDBADAAADCEBAAAEAC;AEBADAECABEDEEACEDCDEBEADBBECCABDADDEABBECCEB;99999ECAADBCEEEEAEDEBAAEAEDEACDBCEAAEBBAADECCEACBD;DBBADEECABCCADABAACEDBCCCDEACADBCBCDECEEABBCE;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;140;140;120;640;C;C;C;B;5;B;A;B;D;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
190001004764;2019;1506500;Santa Izabel do Pará;15;PA;19;F;1;3;1;1506500;Santa Izabel do Pará;15;PA;1;2;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506500;Santa Izabel do Pará;15;PA;1;1;1;1;503;509;514;515;523;603.7;566.4;524.4;CEDDCCDEADBDDDBDBBEAEACDAABBABEEEDCCBABAAACBB;DCAEEEADCBABADBCBCCABBADCBEAECCCAACEBEDBEDADE;99999EAEBAADCCCCBDEBDABDEABCDECCDBDEBCCADECEECAEDC;ADDAACCBAEBDBBCCCEDADCCDCADEADBCEADBAEECADDCE;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;200;160;180;200;900;D;B;B;C;4;D;A;B;C;A;A;B;B;B;A;A;A;A;B;A;A;E;A;A;B
190001004765;2019;1506807;Santarém;15;PA;20;F;1;3;1;1506807;Santarém;15;PA;1;3;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506807;Santarém;15;PA;1;1;1;1;503;507;511;515;431.1;493.6;425.7;457.9;DEDDACECDADCBDBEAECCABEDBADDBBEECADEECCCDDAAC;ECECCBACABDABEDDABCAAECAEECCDAEECBDBDBACACECD;99999EEAEABEAAEDABAECEBAACCEECEABDCEACEADCDAEBADDB;CBBEBCECCDDCDDACAEEEAEDCABDBEEECCBACDCCBEBBDB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;200;680;H;G;F;D;6;I;A;B;D;B;A;B;A;A;A;A;A;A;B;A;A;D;A;B;B
190001004766;2019;1501303;Barcarena;15;PA;18;F;1;1;1;2112803;Viana;21;MA;2;0;3;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501303;Barcarena;15;PA;1;1;1;1;503;509;514;515;580.3;530.8;549.1;450.7;AEDCBCDEABCDCEDCBADABEAEBACDDBCEDBDCDAEECBCDA;ECBCEEDCABAEBDBECDEABEEABEEDBBBABADECEDBEDACD;99999DABDBBACBABEDACDAAEDADBAECADDCDACCACECECCEACC;DCBEDEACACABBAECDCABECBAABAABEDBBBDAECEADBCBD;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;160;160;160;100;740;H;H;C;C;3;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001004767;2019;1501402;Belém;15;PA;21;F;1;0;1;1501402;Belém;15;PA;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;506;510;513;517;411.1;537.1;520.5;433.8;EDCDEDDDDBECBDCDEDEEDEBDEDDDEEDECDECDDEEBDEEE;AEACEADBCCAADBEBEADEAAEAECADAECACEBBEADBDBBCE;EBDBA99999CBCCEEEAAEBBDDADABBCAEDBABCBAEBAECEDACEE;DEEDEDDEEDDEDCDADEECECEDEECCADEECDAAEEDEDEDDE;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;180;120;140;160;720;B;B;A;B;5;B;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;D;A;A;B
190001004768;2019;1504422;Marituba;15;PA;17;F;1;2;1;1504422;Marituba;15;PA;2;0;2;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1504422;Marituba;15;PA;1;1;1;1;503;507;511;515;420.2;472.4;487.1;556.4;AEEDEBBBDCCCBEBAADAECABBABCDABDAEADCBEBCAEDAA;DCEABBAADABCECDEDADAEECDBABBDCACDAAACBBADCBCA;99999EBDAADABCBBEADBADEEDDECECACABBAEBEAEDEAADECAC;EAAEBDCBBDCABDBBCEABDEDCDACEBBCECADACEECBAEAB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;120;100;100;60;480;E;E;B;B;3;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
190001004769;2019;1505536;Parauapebas;15;PA;18;F;1;3;1;1505536;Parauapebas;15;PA;2;0;2;1;0;15526240;1505536;Parauapebas;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1505536;Parauapebas;15;PA;1;1;1;1;505;509;514;518;370.8;430.2;477.7;534.7;EBDDDEAADDCDCBEABBDAAAECC**EBACBADEDCBECDDAAC;CDBECABDAADEBDBBEBEDBECBCBDBAEEADDEAEABACAADC;CCBEA99999BCCAEBBAEBAADDABEBAEBAABDDCECDCDAEDEEBEC;DEACAEDCBDECBAEECCAACEBBDEDCABBEABDCEACCEDBDC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;80;120;80;100;0;380;E;D;C;A;3;C;B;B;C;A;A;B;A;A;A;A;A;B;B;A;A;C;A;B;B
190001004770;2019;1500800;Ananindeua;15;PA;20;F;1;3;1;1501709;Bragança;15;PA;2;0;2;1;0;15034780;1500800;Ananindeua;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500800;Ananindeua;15;PA;1;1;1;1;504;510;513;516;484.5;467.8;512.2;477.6;EAEADDBBEDBEECDEAECBAADDCBADADCDEDBCDDAACEBAC;CEEDACDBCBAEAADCCBAECAEABCBDEEADCADCAEDDCBDBE;99999DAEECAACDACBADEDDDCBBAEBCCAAEACCEADBEDACDDBCC;CAADCAABDEBCACBEACEACCDEDDBBEAEEEDDCBEECADDDA;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;120;180;160;720;B;C;A;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
190001004771;2019;1502202;Capanema;15;PA;35;F;2;3;1;1502202;Capanema;15;PA;1;13;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502202;Capanema;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;5;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001004772;2019;1502905;Curuçá;15;PA;16;F;1;3;1;1502905;Curuçá;15;PA;2;0;2;1;0;15099881;1502905;Curuçá;15;PA;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502905;Curuçá;15;PA;1;1;1;1;506;509;514;517;384.5;463.9;513.4;428.4;DDECDCCEDDACAEBCBEADCAEBCDD*DEECABBBDEBBDDCEB;AEABEEADACCABBBAEAEDDBEDBCBCAABDCDCDCDBECEEEB;99999ECBDDBBBEBDCEDBDAADADDEDEDCADDDCCCAAECCEABEEC;CBCDDBBCDBECBBCBDCADBCCECDDBBECEBEEADDDBCACDE;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;80;40;40;100;20;280;B;B;A;A;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001004773;2019;1506138;Redenção;15;PA;23;F;1;3;1;1506138;Redenção;15;PA;1;5;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506138;Redenção;15;PA;1;1;1;1;506;509;514;517;427.8;443.2;438.7;436.2;EDAABBBEEBAEDEBDBEAAAEBCDCDCEADCEBBAACBACBDBC;CEABCACDAEAADDBEEADABDEEABCAEEEBBCBBCBAEAADDA;99999ABEAAADDACCBACBACACADDCAECBACCEBDCACEECCEECAC;CCADBCAABCAEEEBBAEDBACDBDDCDAEDDEEDADDCCEDCBB;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;120;120;120;40;500;B;E;B;B;6;G;D;C;D;B;C;B;A;B;B;B;A;A;B;B;A;E;A;B;B
190001004774;2019;1502905;Curuçá;15;PA;19;F;1;3;1;1501402;Belém;15;PA;1;2;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1502905;Curuçá;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;B;B;5;B;A;C;C;A;A;B;A;A;A;B;A;A;B;B;B;C;A;A;A
190001004775;2019;1501402;Belém;15;PA;27;M;1;2;1;1501402;Belém;15;PA;1;4;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;504;508;512;516;493.8;543.6;539.5;448.5;CDDCEEEAEBBDCCBAEAADABEEEEBBAAADBDEECBEAAACDB;ABACCDEACAAEAEBABEDCEDBCDAAEAAECEEAECBBABECDA;DCCDA99999CBABAEBBEECCACEEDBBDEADBAACDDAEDAECEEDDA;DABEDBABDDDCBBEABCABBCDABCDCEBBDCBABDEEEEEBAC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;120;600;A;A;B;A;5;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;A
190001004776;2019;1500800;Ananindeua;15;PA;16;F;1;3;1;1500800;Ananindeua;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500800;Ananindeua;15;PA;1;1;1;1;506;509;514;517;516.5;571.3;511.2;424.5;DDDDEBAEECECCDBDCCEBDACAADAACDDBCBDABBAEECCCC;CCBCBEACABACABBBBACCBCEBDCBABCADADCBCADBAADEA;EBCAB99999BBCECBCACBEACBDAABDBCBBDACEBBACDCAECEEEB;AECCBBCBBCBDEDECACBAABEDABBEDDADCEADDBEBDBBEB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;140;160;160;160;780;E;E;B;D;3;E;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
190001004777;2019;1501402;Belém;15;PA;17;F;1;3;1;1500800;Ananindeua;15;PA;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;510;513;518;409.7;551;568.5;446.2;ABABBDBAEECCDAEBCBABDAEBACACADCCEEEABCDECDCED;EEACEEDEADBAAACAEBEBAABACDEAAEADEDEBAADCCBDCA;99999AABBBABCCECDACECDDAEDAAEAADDCDCCCBEBDEECADBCC;ABEAEEBCBDBDCECBCCAADEAABECEBAABBBCCCAEABEDCB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;120;140;140;100;640;G;E;D;B;4;C;A;C;C;A;A;B;B;B;A;B;A;A;B;A;A;D;B;B;B
190001004778;2019;1501402;Belém;15;PA;27;F;3;3;1;1501402;Belém;15;PA;1;11;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;E;C;D;3;B;A;C;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
190001004779;2019;1506302;Salvaterra;15;PA;17;M;1;2;1;1506302;Salvaterra;15;PA;2;0;2;1;0;15583910;1506302;Salvaterra;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1506302;Salvaterra;15;PA;1;1;1;1;505;510;513;518;480.9;450.4;496.1;433.8;DCBBBDCDDDAEBEABBEADCDCDBBABCDBCACEADCDEDCCDC;CEACACDDBCADDCBDBCAEEEADBDAECACCDAECDEEEDBABB;99999ADAAACBCCBDEACECBEDBDADBEEDBBDCEEEDBCCEEACEBA;CEACABADADEBCEACBBEACBCEBEBBBCAADEDBCBDDDEDEC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;100;140;40;520;B;E;F;B;5;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
190001004780;2019;1501402;Belém;15;PA;18;F;1;3;1;2105302;Imperatriz;21;MA;1;1;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500800;Ananindeua;15;PA;1;1;1;1;506;507;511;517;426.4;411.3;444.8;408.5;BDEEABAECDBCBDECEAACBEBECEAEAEDBCBEBDADCDADAA;DCBADCADEBDDDEACBDDBDACCADAEEADEBDAEEBAADABAD;CECDC99999EABDEBAADAADDECADBCABDACADECAABCAECDEDAC;CEBACCDDAECCCDCBABBDAAEBCDDBADBCADEAACDBCBEDB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;140;120;100;120;120;600;A;A;A;A;5;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B
190001004781;2019;1500206;Acará;15;PA;19;F;1;3;1;1500206;Acará;15;PA;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500206;Acará;15;PA;1;1;1;1;506;507;511;517;439.3;546.8;465.6;506.2;EDCDCDAEDCACCEDBCBCBDCCECDDACEDBCEECADBECCEEB;CEBBDBADCBBCAEECEAEDEACCEDBEBAACDEDAADACEBCDD;CDEDC99999DCDDABDCCEEEDDCADBCBDECEAACDDACDAACACCEE;EBECACCBBDEADDECAECBBDECCDDDCDBECEEADCCAEBAEC;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;180;180;180;200;900;F;E;D;F;2;B;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;C;A;A;A
190001004782;2019;1501402;Belém;15;PA;18;F;1;2;1;1501402;Belém;15;PA;1;1;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501402;Belém;15;PA;1;1;1;1;505;508;512;518;565.2;578.5;527.1;485.8;ABDCADBEACBCEAACEEBDCBCBDBABCBDBAADDDAAEDAAEA;AAABADBDBCEEBCDBDCEEADDBEADEBCEEEEEEDCEAAECEC;BB.EA99999CCE..ECCACCADC.EED.ADDBBAADDCCEEDDA.....;DDBCABCEADEBBCCECBCACEEBABCECDADBEDBBBDEBDDEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;180;140;200;120;780;E;F;C;C;4;C;A;B;C;A;A;A;B;A;A;A;A;A;B;A;A;C;A;A;A
190001004783;2019;1505536;Parauapebas;15;PA;26;F;1;3;1;1505536;Parauapebas;15;PA;1;1;1;1;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1505536;Parauapebas;15;PA;1;1;1;1;506;508;512;517;441.3;479.7;469.1;480.8;BDEACCACAADECCADEEBDADCAAEEBEEBAADADADECDEEDA;EDAEBBBECCEEDCEBCEDDEDDBAAAAAEBEBEECABEEEEEEE;99999BEAAECEEEBEEBABEEDADEDDECBBCBDDACEDEBEDCDEEDA;ABDEADDCAAAADDECBEABEEBABCDEAABCCEEAEEEEABCDE;1;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;100;40;40;100;0;280;H;B;F;B;4;C;A;B;C;A;A;B;A;A;A;B;A;A;B;B;A;B;A;A;A
190001004784;2019;1508035;Tracuateua;15;PA;18;F;1;3;1;1508035;Tracuateua;15;PA;2;0;2;1;0;15056813;1501709;Bragança;15;PA;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1501709;Bragança;15;PA;1;1;1;1;503;510;513;515;570.1;551.5;466.5;409.7;CEECDDBEEDCDBDCDBBEADEADDBDEDBCAEBEBAEBDBEADC;DDBEAEDBBDBEABAAECCDCDAAEABEBBBDCABADADABABCB;99999BEEBDDDBCCBEACEEDEBCCAACCDCDEAEEEBDBABEAAECEC;ECBDEBDCBBADDDADBAACDEBABCEADAABBCEACDDBDDCCB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;180;160;160;160;820;B;C;A;A;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
